(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(255, 0, 0);(255, 128, 0);(255, 255, 0);(255, 255, 255);(0, 0, 255);(0, 255, 0);
(195, 222, 152);
(20, 9, 0);
(91, 213, 83);
(157, 13, 87);
(217, 120, 99);
(193, 232, 61);
(176, 152, 204);
